date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,total cost
2014/7/1 0:00,3,2.0,2500,4080,1.5,0,0,5,1680,820,1922,1956,922 N 72nd St,Seattle,WA 98103,USA,7.274794658,695000.0001
2014/7/1 0:00,3,2.5,2375,4094,2.0,0,0,3,2375,0,2002,0,6248 189th Pl NE,Redmond,WA 98052,USA,7.918618197,712000.0
2014/7/1 0:00,3,1.75,1860,6000,2.0,0,2,4,1860,0,1959,0,3450 S King St,Seattle,WA 98144,USA,6.572611216,725000.0001
2014/7/1 0:00,4,2.5,2840,12866,1.0,0,0,4,1780,1060,1977,0,3200 130th Ave NE,Bellevue,WA 98005,USA,7.767669896,729032.0001
2014/7/1 0:00,5,2.5,3290,5029,2.0,0,0,3,3290,0,2004,2003,3602 212th Pl SE,Sammamish,WA 98075,USA,6.207104647,739900.0001
2014/7/1 0:00,4,2.25,2500,8866,2.0,0,0,4,2500,0,1987,0,14586 NE 58th St,Bellevue,WA 98007,USA,6.502108001,808000.0001
2014/7/1 0:00,3,2.25,2880,9750,2.0,0,0,3,2880,0,1989,0,16614 SE 50th Pl,Bellevue,WA 98006,USA,6.094478865,819999.9999
2014/7/1 0:00,4,2.75,3990,6637,2.0,0,0,3,3990,0,2003,0,9342 221st PI NE,Redmond,WA 98053,USA,6.977714246,824999.9999
2014/7/1 0:00,4,3.25,4350,112750,1.0,0,0,3,2200,2150,2006,0,6407 282nd Ave SE,Issaquah,WA 98027,USA,7.078004432,850000.0
2014/7/1 0:00,5,3.5,3840,8279,2.0,0,0,3,3840,0,2001,0,21033 SE 5th St,Sammamish,WA 98074,USA,6.398904056,874999.9999
2014/7/1 0:00,4,3.5,4080,10666,2.0,0,0,3,4080,0,2005,0,8950 237th Pl NE,Redmond,WA 98053,USA,7.591140719,920000.0001
2014/7/1 0:00,5,5.5,5190,12637,2.0,0,2,3,5190,0,2001,0,6525 Cascade Ave SE,Snoqualmie,WA 98065,USA,6.386035897,925000.0001
2014/7/1 0:00,4,1.5,2550,5055,2.0,0,0,4,2550,0,1910,0,1901 25th Ave E,Seattle,WA 98112,USA,7.999256163,952499.9999
2014/7/1 0:00,4,3.5,3770,8501,2.0,0,0,3,3770,0,2008,0,104 6th St S,Kirkland,WA 98033,USA,6.012744109,1020000.0
2014/7/1 0:00,4,2.5,4570,16015,2.0,0,2,3,4570,0,1990,2009,1630 204th Pl NE,Sammamish,WA 98074,USA,6.92175423,1060000.0
2014/7/1 0:00,3,2.75,3890,7216,2.0,0,1,3,3260,630,1967,2010,5226 S Morgan St,Seattle,WA 98118,USA,7.486633577,1080000.0
2014/7/1 0:00,5,3.25,3350,4000,2.0,0,0,4,2510,840,1997,0,4776 34th Ave NE,Seattle,WA 98105,USA,6.556158043,1110000.0
2014/7/1 0:00,4,2.5,3340,10422,2.0,0,0,3,3340,0,1996,0,10640 NE 46th St,Kirkland,WA 98033,USA,6.621018939,1150000.0
2014/7/1 0:00,4,3.5,3400,3850,2.5,0,0,3,2790,610,2008,0,2303 E Valley St,Seattle,WA 98112,USA,7.636634014,1198000.0
2014/7/1 0:00,4,3.5,4270,5800,2.0,0,3,5,3170,1100,1937,0,3017 42nd Ave W,Seattle,WA 98199,USA,6.829884702,1356925.0
2014/7/2 0:00,2,1.0,1050,6600,1.5,0,0,3,1050,0,1964,2000,13407 8th Ave S,Burien,WA 98168,USA,7.79694671,168333.3333
2014/7/2 0:00,4,2.5,1780,6000,2.0,0,0,3,1780,0,1991,0,2401-2499 S 244th St,Des Moines,WA 98198,USA,6.958737099,175000.0
2014/7/2 0:00,5,1.0,1590,6700,1.5,0,0,3,1090,500,1942,1999,10626 12th Ave SW,Seattle,WA 98146,USA,7.570267269,185000.0001
2014/7/2 0:00,3,2.0,1110,7231,1.0,0,0,4,1110,0,1991,0,22124 112th Pl SE,Kent,WA 98031,USA,7.608059494,223000.0
2014/7/2 0:00,3,3.0,2470,7410,2.0,0,0,5,1860,610,1977,0,8833 Earl Ave NW,Seattle,WA 98117,USA,6.040574941,244999.9999
2014/7/2 0:00,3,2.25,1920,7738,1.0,0,0,3,1520,400,1965,1993,249 S 163rd Pl,Burien,WA 98148,USA,6.316513731,250000.0
2014/7/2 0:00,3,1.75,1200,24805,1.0,0,0,3,1200,0,1984,0,10858 SE 200th St,Kent,WA 98031,USA,7.859038018,250000.0
2014/7/2 0:00,2,1.0,1310,7128,1.0,0,0,4,940,370,1980,0,11414 SE 230th Pl,Kent,WA 98031,USA,6.394055334,253000.0
2014/7/2 0:00,4,2.0,2430,8960,1.0,0,0,3,1430,1000,1960,2012,8019 S 117th St,Seattle,WA 98178,USA,6.071485228,254999.9999
2014/7/2 0:00,4,2.25,1680,3179,2.0,0,0,3,1680,0,2002,0,11631 SE 308th Pl,Auburn,WA 98092,USA,6.566920124,255000.0001
2014/7/2 0:00,4,2.5,2050,5787,2.0,0,0,3,2050,0,2002,0,1327 S 277th Pl,Des Moines,WA 98198,USA,6.381576277,256000.0
2014/7/2 0:00,4,2.0,1620,7992,2.0,0,0,4,1620,0,1975,0,23109 125th Ave SE,Kent,WA 98031,USA,7.227537924,260000.0
2014/7/2 0:00,5,1.0,1870,7800,1.0,0,0,3,1580,290,1962,2003,903 S 101st St,Seattle,WA 98168,USA,7.280280129,262000.0
2014/7/2 0:00,4,3.0,1940,8170,1.0,0,0,4,1940,0,1948,0,15022 25th Ave NE,Shoreline,WA 98155,USA,6.571138649,265000.0
2014/7/2 0:00,2,1.5,800,2119,2.0,0,0,3,800,0,2008,0,5257 23rd Ave SW,Seattle,WA 98106,USA,7.587668859,265050.0
2014/7/2 0:00,4,2.5,1954,4805,2.0,0,0,3,1954,0,2005,0,19320 113th Ave SE,Kent,WA 98031,USA,7.385611456,268971.875
2014/7/2 0:00,3,2.25,1450,4050,2.0,0,0,3,1450,0,2010,0,26133 242nd Ave SE,Maple Valley,WA 98038,USA,6.009115296,274500.0
2014/7/2 0:00,3,2.25,1520,7199,2.0,0,0,4,1520,0,1992,0,23017 SE 281st Ct,Maple Valley,WA 98038,USA,6.734657008,275250.0
2014/7/2 0:00,2,1.0,1010,11919,1.0,0,0,3,1010,0,1947,2012,16036 6th Ave NE,Shoreline,WA 98155,USA,7.600870117,300000.0
2014/7/2 0:00,2,1.0,2160,12960,1.0,0,0,3,1360,800,1968,1997,14717 58th Ave S,Tukwila,WA 98168,USA,6.071476916,305000.0001
2014/7/2 0:00,3,1.0,1580,7424,1.0,0,0,3,1010,570,1962,2003,12633 SE 158th St,Renton,WA 98058,USA,7.534089433,305000.0
2014/7/2 0:00,3,2.5,2242,4500,2.0,0,0,3,2242,0,2014,0,Bennett Ave SE,Auburn,WA 98092,USA,7.094485337,309780.0
2014/7/2 0:00,2,1.0,700,3000,1.0,0,0,4,700,0,1918,1974,929 N 77th St,Seattle,WA 98103,USA,7.671515192,310000.0
2014/7/2 0:00,2,1.75,1530,3503,1.0,0,1,4,830,700,1916,0,1922 11th Ave W,Seattle,WA 98119,USA,7.995122727,318000.0
2014/7/2 0:00,4,2.5,2120,4558,2.0,0,0,3,2120,0,2002,0,23834 SE 248th Pl,Maple Valley,WA 98038,USA,7.254312597,329950.0
2014/7/2 0:00,4,2.5,2105,6093,2.0,0,0,3,2105,0,2003,0,27631-27699 145th Pl SE,Kent,WA 98042,USA,6.593989975,330000.0
2014/7/2 0:00,3,2.5,2390,34041,1.0,0,0,3,1840,550,1984,0,27622 195th Ave SE,Kent,WA 98042,USA,6.628737242,339950.0
2014/7/2 0:00,5,2.5,2450,6994,2.0,0,0,3,2450,0,2002,0,11207 SE 272nd Pl,Kent,WA 98030,USA,6.162636031,345000.0001
2014/7/2 0:00,3,1.75,1730,7416,1.5,0,0,3,1730,0,1954,2005,18010 N Park Pl N,Shoreline,WA 98133,USA,6.444138234,354999.9999
2014/7/2 0:00,4,1.75,2400,7700,1.5,0,0,4,1500,900,1927,0,2148 N 115th St,Seattle,WA 98133,USA,7.806756852,389000.0001
2014/7/2 0:00,4,2.5,3002,6042,2.0,0,0,3,3002,0,2004,2003,11619 SE 200th St,Kent,WA 98031,USA,6.946000502,394500.0
2014/7/2 0:00,3,2.5,1900,7984,2.0,0,0,3,1900,0,1993,0,Tolt Pipeline Trail,Bothell,WA 98011,USA,7.032262575,435000.0
2014/7/2 0:00,3,2.0,1660,15050,1.0,0,0,3,1260,400,1983,2009,13417 110th Pl NE,Kirkland,WA 98034,USA,6.020785329,452999.9999
2014/7/2 0:00,4,2.75,2620,6178,2.0,0,0,3,2620,0,2013,1923,996 SE 12th St,North Bend,WA 98045,USA,7.63032417,475000.0001
2014/7/2 0:00,4,2.0,2100,13468,1.0,0,0,5,1050,1050,1962,0,11719 33rd Pl NE,Seattle,WA 98125,USA,7.502551691,475000.0
2014/7/2 0:00,4,2.5,2040,7260,2.0,0,0,4,2040,0,1963,0,15320 Corliss Pl N,Shoreline,WA 98133,USA,6.011908183,475000.0
2014/7/2 0:00,4,2.5,1850,5444,2.0,0,0,5,1850,0,1981,0,13617 135th Ave NE,Kirkland,WA 98034,USA,6.400075188,475000.0
2014/7/2 0:00,5,2.5,2160,7737,2.0,0,0,3,2160,0,1998,2006,7001 Autumn Ave SE,Snoqualmie,WA 98065,USA,7.347077085,479999.9999
2014/7/2 0:00,3,2.0,1470,10052,1.0,0,0,4,1470,0,1956,0,13341 12th Ave NE,Seattle,WA 98125,USA,7.448316186,480000.0
2014/7/2 0:00,3,2.25,1550,5511,2.0,0,0,3,1550,0,1987,2000,10600-10650 117th Pl NE,Kirkland,WA 98033,USA,7.173689492,481015.0
2014/7/2 0:00,4,2.5,1540,1870,2.0,0,0,3,1540,0,2014,0,2520 Mulberry Walk NE,Issaquah,WA 98029,USA,6.756121448,484998.0001
2014/7/2 0:00,3,3.0,3700,10375,2.0,0,0,3,3700,0,1982,0,3309 S 194th St,SeaTac,WA 98188,USA,7.444845955,488999.9999
2014/7/2 0:00,3,1.75,1540,3000,1.0,0,2,3,770,770,1920,1979,6528 3rd Ave NW,Seattle,WA 98117,USA,7.253743443,512031.0
2014/7/2 0:00,5,2.25,2570,13054,1.0,0,1,3,1470,1100,1950,1992,1316 SW 172nd St,Normandy Park,WA 98166,USA,6.009064677,519000.0
2014/7/2 0:00,3,1.75,2330,12141,1.0,0,0,3,1390,940,1983,2009,14506 NE 184th Pl,Woodinville,WA 98072,USA,6.083473137,535000.0
2014/7/2 0:00,4,2.75,2160,5005,1.0,0,0,3,1430,730,1987,2000,9417 25th Ave NE,Seattle,WA 98115,USA,6.103941017,550000.0
2014/7/2 0:00,4,2.0,1660,4800,1.5,0,0,3,1660,0,1922,2008,4007 Woodland Park Ave N,Seattle,WA 98103,USA,6.469321054,550607.1429
2014/7/2 0:00,3,2.5,1840,9900,1.0,0,0,3,1840,0,1978,0,300 142nd Ave NE,Bellevue,WA 98007,USA,6.783461377,551999.9999
2014/7/2 0:00,3,2.5,2280,2502,2.0,0,0,3,1880,400,2006,0,561 Mountain View Ln NW,Issaquah,WA 98027,USA,6.934398629,567500.0001
2014/7/2 0:00,3,1.75,2680,8625,1.0,0,0,5,1590,1090,1974,0,100 Mt Si Pl NW,Issaquah,WA 98027,USA,7.727877181,575000.0
2014/7/2 0:00,3,2.25,1900,3960,1.5,0,0,3,1200,700,1905,2010,1121 27th Ave,Seattle,WA 98122,USA,6.762532837,580000.0
2014/7/2 0:00,3,1.75,1490,1036,2.0,0,0,3,1090,400,2008,0,4304B 36th Ave W,Seattle,WA 98199,USA,7.32836388,583999.9999
2014/7/2 0:00,4,3.5,2500,3080,2.0,0,0,3,1810,690,2008,0,7928 150th Ct NE,Redmond,WA 98052,USA,7.309813005,599950.0
2014/7/2 0:00,5,2.0,2190,9072,1.0,0,0,5,1110,1080,1965,0,14314 NE 72nd St,Redmond,WA 98052,USA,6.645178945,600000.0
2014/7/2 0:00,4,2.25,2940,48788,1.0,0,0,5,1520,1420,1961,0,15611 72nd Ave NE,Kenmore,WA 98028,USA,6.059320732,605000.0001
2014/7/2 0:00,3,2.25,2080,12134,1.0,0,0,4,1530,550,1973,0,2408 178th Ave NE,Redmond,WA 98052,USA,7.450503083,604999.9999
2014/7/2 0:00,3,3.0,1820,1641,3.0,0,0,3,1540,280,2006,0,10 W Etruria St,Seattle,WA 98119,USA,7.246650113,625000.0001
2014/7/2 0:00,4,2.5,2190,9880,1.0,0,0,4,1410,780,1979,0,11607 NE 103rd Pl,Kirkland,WA 98033,USA,6.906603659,630000.0
2014/7/2 0:00,3,1.75,2270,11472,1.0,0,0,4,1370,900,1956,0,10514 14th Ave NW,Seattle,WA 98177,USA,6.535096104,645000.0
2014/7/2 0:00,4,2.0,2090,10800,1.0,0,0,4,2090,0,1951,1999,3738 86th Ave SE,Mercer Island,WA 98040,USA,7.723983443,659000.0
2014/7/2 0:00,5,2.5,2950,5500,1.5,0,0,5,1720,1230,1918,0,2739 31st Ave S,Seattle,WA 98144,USA,7.839193087,660500.0
2014/7/2 0:00,5,2.25,2900,10300,1.0,0,0,3,1450,1450,1985,0,14301-14399 SE 63rd St,Bellevue,WA 98006,USA,7.098818893,675000.0001
2014/7/2 0:00,3,1.5,1760,4000,2.0,0,0,3,1760,0,1922,2008,2314 10th Ave E,Seattle,WA 98102,USA,7.73178641,690000.0
2014/7/2 0:00,3,2.5,2490,23891,2.0,0,0,3,2490,0,1993,0,23203 NE 78th Way,Redmond,WA 98053,USA,6.8665001,699999.9999
2014/7/2 0:00,4,3.0,3550,12327,1.5,0,0,4,2180,1370,1990,0,17325 102nd Ave NE,Bothell,WA 98011,USA,7.112703502,719999.9998
2014/7/2 0:00,4,2.25,2430,4748,1.5,0,0,3,1630,800,1928,1954,1503 45th Ave SW,Seattle,WA 98116,USA,6.432751569,723000.0
2014/7/2 0:00,3,3.75,2670,6517,2.5,0,4,4,2020,650,1977,0,3741 Belvidere Ave SW,Seattle,WA 98126,USA,6.693907878,732000.0001
2014/7/2 0:00,4,2.5,2890,7798,2.0,0,0,3,2890,0,2005,0,15941 SE Cougar Mountain Way,Bellevue,WA 98006,USA,7.682200251,795000.0
2014/7/2 0:00,5,3.25,3760,9792,2.0,0,0,3,2550,1210,1984,0,4412 170th Ave SE,Bellevue,WA 98006,USA,7.001378175,851000.0001
2014/7/2 0:00,4,1.75,1880,3720,1.5,0,0,4,1880,0,1924,0,15 Raye St,Seattle,WA 98109,USA,7.838663717,859999.9999
2014/7/2 0:00,3,4.5,3850,62726,2.0,0,0,3,3120,730,2013,1923,21101-21199 NE 78th St,Redmond,WA 98053,USA,6.224781881,914999.9998
2014/7/2 0:00,4,3.5,3390,3979,2.0,0,0,3,2610,780,2014,0,3906 W Briarcliff Ln,Seattle,WA 98199,USA,7.682191948,1054690.0
2014/7/2 0:00,3,2.5,3280,10302,1.0,0,0,3,1680,1600,1970,2014,3842 NE 92nd St,Seattle,WA 98115,USA,7.889384109,1075000.0
2014/7/2 0:00,6,4.5,3830,4800,3.0,0,0,3,3050,780,1919,2004,2425 3rd Ave W,Seattle,WA 98119,USA,7.055694968,1288333.333
2014/7/2 0:00,3,3.5,4660,5500,2.0,0,4,5,3040,1620,1909,1988,2826 10th Ave E,Seattle,WA 98102,USA,7.98765332,2147500.0
2014/7/3 0:00,2,0.75,660,5240,1.0,0,0,4,660,0,1912,1989,749 1st Ave N,Kent,WA 98032,USA,6.196108058,100000.0
2014/7/3 0:00,4,1.75,2080,7200,1.0,0,0,4,1050,1030,1966,0,4114 S 294th St,Auburn,WA 98001,USA,6.804723251,198000.0
2014/7/3 0:00,4,1.0,1200,6000,1.5,0,0,3,1200,0,1923,1998,7943 13th Ave SW,Seattle,WA 98106,USA,7.380569536,220000.0
2014/7/3 0:00,3,1.75,1570,8750,1.0,0,0,3,1570,0,1960,2012,17820 1st Avenue South,Burien,WA 98148,USA,7.341742551,240000.0
2014/7/3 0:00,3,1.75,1770,8868,1.0,0,0,4,1770,0,1959,0,1201-1215 O St NE,Auburn,WA 98002,USA,7.80152998,250000.0
2014/7/3 0:00,2,1.5,920,1598,2.0,0,0,3,920,0,1995,0,10740 Stone Ave N,Seattle,WA 98133,USA,7.202703814,255000.0
2014/7/3 0:00,4,2.25,2060,11385,1.0,0,0,4,1200,860,1962,0,2152 SW 323rd St,Federal Way,WA 98023,USA,7.361126243,264500.0
2014/7/3 0:00,3,1.0,1020,8610,1.0,0,0,5,1020,0,1959,0,3704 NE 9th Ct,Renton,WA 98056,USA,6.14968559,265000.0
2014/7/3 0:00,3,1.0,1740,10875,1.0,0,0,4,1020,720,1962,0,4035 S 150th St,Tukwila,WA 98188,USA,6.027434957,267000.0
2014/7/3 0:00,4,2.5,1890,6962,2.0,0,0,3,1890,0,1997,0,30021 114th Way SE,Auburn,WA 98092,USA,7.415560724,280500.0
2014/7/3 0:00,5,2.5,2270,6300,2.0,0,0,3,2270,0,1995,0,12840 SE 307th Pl,Auburn,WA 98092,USA,6.99020395,285000.0001
2014/7/3 0:00,2,1.0,870,4600,1.0,0,0,4,870,0,1942,1982,8506 37th Ave SW,Seattle,WA 98126,USA,6.477694367,287919.7826
2014/7/3 0:00,3,2.5,1520,3593,2.0,0,0,3,1520,0,2004,2003,22412 SE 243rd St,Maple Valley,WA 98038,USA,6.482804012,288000.0
2014/7/3 0:00,3,1.0,1440,11250,1.0,0,0,3,1440,0,1967,2011,1901 Shattuck Ave S,Renton,WA 98055,USA,7.386823483,290000.0
2014/7/3 0:00,2,1.0,1190,6200,1.0,0,0,3,1190,0,1948,1994,1610 N 185th St,Shoreline,WA 98133,USA,7.655415683,295950.0
2014/7/3 0:00,4,1.75,2600,11325,1.0,0,0,4,1610,990,1969,0,23030 100th Ave SE,Kent,WA 98031,USA,6.880054068,304900.0
2014/7/3 0:00,3,1.75,1830,7969,1.0,0,0,3,930,900,1950,2008,306 S 15th St,Renton,WA 98055,USA,7.132202177,312500.0
2014/7/3 0:00,8,2.75,2790,6695,1.0,0,0,3,1470,1320,1977,2004,17512 Corliss Ave N,Shoreline,WA 98133,USA,6.802947041,339999.9999
2014/7/3 0:00,3,1.0,1390,4814,1.5,0,0,3,1390,0,1908,1988,8116 8th Ave NE,Seattle,WA 98115,USA,7.170425896,341000.0
2014/7/3 0:00,4,2.5,2300,6448,2.0,0,0,3,2300,0,2001,0,24612 102nd Pl SE,Kent,WA 98030,USA,7.23090748,342000.0
2014/7/3 0:00,4,2.5,2040,5523,2.0,0,0,3,2040,0,1999,0,455 S 190th St,Burien,WA 98148,USA,7.841304577,345000.0
2014/7/3 0:00,2,1.0,860,5040,1.0,0,0,3,860,0,1956,2001,9257 7th Ave NW,Seattle,WA 98117,USA,7.893501069,370000.0001
2014/7/3 0:00,4,2.75,2640,35070,1.5,0,0,3,2640,0,1963,2008,19803 121st Ave SE,Kent,WA 98031,USA,7.490015125,394999.9999
2014/7/3 0:00,5,1.75,1840,10453,1.0,0,2,3,1360,480,1948,1994,2716 SW 170th St,Burien,WA 98166,USA,7.476997067,395000.0
2014/7/3 0:00,2,1.75,1410,1005,1.5,0,0,3,900,510,2011,0,932-968 NE High St,Issaquah,WA 98029,USA,6.678635769,399900.0
2014/7/3 0:00,4,2.25,2230,7200,1.0,0,0,4,1300,930,1963,0,2357 N 187th St,Shoreline,WA 98133,USA,7.532148947,400000.0
2014/7/3 0:00,2,2.75,1350,1252,2.0,0,0,3,1120,230,2006,0,9126 45th Ave SW,Seattle,WA 98136,USA,6.766054116,405500.0
2014/7/3 0:00,4,2.5,1700,9000,1.0,0,0,5,1700,0,1972,0,14214 81st Ave NE,Kirkland,WA 98034,USA,6.907571592,410000.0001
2014/7/3 0:00,3,1.5,1400,1022,3.0,0,0,3,1400,0,2007,0,1018 NE 96th St,Seattle,WA 98115,USA,6.395412954,425000.0
2014/7/3 0:00,3,1.5,1810,5080,1.0,0,0,3,1030,780,1958,2004,7321 39th Ave NE,Seattle,WA 98115,USA,7.647356961,429999.9999
2014/7/3 0:00,3,2.5,1930,1348,2.0,0,0,3,1300,630,2005,0,3433 21st Ave W,Seattle,WA 98199,USA,6.434125043,439990.0
2014/7/3 0:00,3,2.5,2250,5692,2.0,0,0,3,2250,0,2000,0,10010 37th Ave SW,Seattle,WA 98146,USA,6.926074238,445838.0001
2014/7/3 0:00,3,1.75,1530,8000,2.0,0,0,3,1530,0,1978,0,10828 157th Ave NE,Redmond,WA 98052,USA,6.543520111,474000.0
2014/7/3 0:00,3,2.5,3316,11447,2.0,0,0,3,3316,0,1986,0,33247-33248 2nd Pl SW,Federal Way,WA 98023,USA,6.382925244,490600.0
2014/7/3 0:00,2,1.5,1930,3521,2.0,0,0,3,1930,0,1989,0,78 145th Pl SE,Bellevue,WA 98007,USA,6.228766144,509000.0
2014/7/3 0:00,5,3.25,2740,9629,1.0,0,0,5,1390,1350,1977,0,10723 NE 189th St,Bothell,WA 98011,USA,6.146783999,515000.0001
2014/7/3 0:00,4,3.0,2590,6160,2.0,0,0,3,2590,0,2014,0,14012 163rd Pl SE,Renton,WA 98059,USA,6.04712141,519995.0
2014/7/3 0:00,4,2.5,2020,4350,2.0,0,0,5,1730,290,1943,0,4109 W Bertona St,Seattle,WA 98199,USA,6.812701161,554729.0001
2014/7/3 0:00,3,2.5,2950,10254,2.0,0,0,3,2950,0,2006,0,409 Pasco Pl NE,Renton,WA 98059,USA,6.997650063,554950.0001
2014/7/3 0:00,4,2.5,2230,8624,1.0,0,0,4,1430,800,1969,0,14021 NE 62nd St,Redmond,WA 98052,USA,6.712486668,565000.0001
2014/7/3 0:00,3,1.75,1530,6743,1.0,0,0,3,1410,120,1955,2005,4931 SW Forney St,Seattle,WA 98116,USA,6.370039533,575000.0
2014/7/3 0:00,5,3.0,2190,4900,2.0,0,0,5,1490,700,1940,0,8314 Jones Ave NW,Seattle,WA 98117,USA,7.755853901,588000.0
2014/7/3 0:00,5,2.25,3000,13899,2.0,0,0,4,3000,0,1975,0,17612 NE 30th Pl,Redmond,WA 98052,USA,7.169201552,600000.0001
2014/7/3 0:00,4,2.5,2800,10786,1.0,0,0,3,1420,1380,1970,2014,16674 SE 17th St,Bellevue,WA 98008,USA,6.939939346,605000.0
2014/7/3 0:00,3,2.5,2610,6405,2.0,0,0,3,2610,0,2001,0,7102 Curtis Dr SE,Snoqualmie,WA 98065,USA,7.719332081,604999.9999
2014/7/3 0:00,3,2.0,2300,13418,1.0,0,0,3,1430,870,1955,2005,335-345 105th Ave SE,Bellevue,WA 98004,USA,7.098879409,609999.9999
2014/7/3 0:00,4,2.5,2360,10000,1.0,0,3,3,1980,380,1977,2004,3323-3325 33rd Ave SW,Seattle,WA 98126,USA,6.488968296,633000.0
2014/7/3 0:00,3,2.25,1980,10115,1.0,0,0,3,1980,0,1959,1989,3060 124th Ave NE,Bellevue,WA 98005,USA,6.001807778,640000.0
2014/7/3 0:00,3,4.0,2080,2250,3.0,0,4,3,2080,0,1997,0,4326 Greenwood Ave N,Seattle,WA 98103,USA,6.772284501,715000.0001
2014/7/3 0:00,4,2.5,3150,4203,2.0,0,0,3,3150,0,2002,0,9714 132nd Ave NE,Kirkland,WA 98033,USA,7.96393609,814999.9999
2014/7/3 0:00,4,4.25,4930,25714,2.0,0,0,3,4930,0,2005,0,32805 145th Pl SE,Auburn,WA 98092,USA,6.071428998,835000.0
2014/7/3 0:00,3,2.5,3230,5000,2.0,0,2,5,2430,800,1945,0,2431 NW Neptune Pl,Seattle,WA 98117,USA,6.280778645,850000.0001
2014/7/3 0:00,3,2.0,2470,8800,2.0,0,0,3,2470,0,1961,2004,3914 88th Ave SE,Mercer Island,WA 98040,USA,7.240592615,850000.0
2014/7/3 0:00,4,2.0,2490,9525,2.0,0,0,5,2490,0,1968,0,4558 91st Ave SE,Mercer Island,WA 98040,USA,6.832765241,939999.9999
2014/7/3 0:00,6,2.75,2520,54160,2.0,1,4,3,2520,0,1954,2005,3405 SW Seola Ln,Seattle,WA 98146,USA,7.277725439,975000.0002
2014/7/3 0:00,4,2.5,2980,16263,2.0,0,0,3,2980,0,1989,0,6410 141st Ave SE,Bellevue,WA 98006,USA,6.253163976,1012000.0
2014/7/3 0:00,3,3.25,3620,4000,2.0,0,0,3,2730,890,2005,0,3505 W McGraw St,Seattle,WA 98199,USA,6.353238445,1015000.0
2014/7/3 0:00,4,3.5,4370,10860,2.0,0,0,3,4370,0,2008,0,5350 NE 16th St,Renton,WA 98059,USA,6.9260645,1025000.0
2014/7/3 0:00,4,5.0,4110,43560,2.0,0,0,4,4110,0,1978,2000,2808 120th Ave NE,Bellevue,WA 98005,USA,7.025956223,1042031.0
2014/7/3 0:00,4,3.75,5070,60123,2.0,0,0,3,5070,0,2000,0,5725 251st Ct NE,Redmond,WA 98053,USA,6.915028133,1100000.0
2014/7/3 0:00,4,2.5,3160,8281,2.0,0,0,4,3160,0,1995,0,709 7th St S,Kirkland,WA 98033,USA,6.545373723,1127000.0
2014/7/3 0:00,3,2.5,2780,33503,1.5,0,1,4,2110,670,1969,0,2800-2998 194th Ave SE,Sammamish,WA 98075,USA,6.63826007,1140000.0
2014/7/3 0:00,5,2.5,3580,8921,2.0,0,0,3,3580,0,2000,0,409 20th Ave,Kirkland,WA 98033,USA,6.823096351,1150000.0
2014/7/3 0:00,5,3.0,3420,18129,2.0,0,0,3,2540,880,1952,2005,7657-7801 E Mercer Way,Mercer Island,WA 98040,USA,7.494759575,1195000.0
2014/7/4 0:00,3,2.5,2320,7609,2.0,0,0,3,2320,0,2003,0,769-821 Big Tree Dr NW,Issaquah,WA 98027,USA,6.248443105,600000.0
2014/7/5 0:00,3,1.75,1470,4950,1.0,0,0,3,1030,440,1984,0,14301 Wallingford Ave N,Seattle,WA 98133,USA,6.847074318,459500.0
2014/7/5 0:00,3,2.5,1540,1326,3.0,0,0,3,1390,150,1995,0,2841 13th Ave W,Seattle,WA 98119,USA,6.614395187,499000.0
2014/7/5 0:00,4,3.0,3130,5700,1.5,0,0,3,1750,1380,1953,0,4222 NE 72nd St,Seattle,WA 98115,USA,6.189190599,671000.0
2014/7/5 0:00,4,2.25,2110,12653,2.0,0,0,4,2110,0,1972,0,7490 85th Ave SE,Mercer Island,WA 98040,USA,7.817348763,672500.0
2014/7/6 0:00,3,1.75,1480,7700,1.0,0,0,3,1480,0,1975,0,13547 104th Pl NE,Kirkland,WA 98034,USA,6.555617199,395000.0
2014/7/6 0:00,2,1.75,1990,4000,1.0,0,0,5,1090,900,1952,1998,8215 Stone Ave N,Seattle,WA 98103,USA,7.767808231,454790.0
2014/7/7 0:00,2,1.0,1060,7700,1.0,0,0,3,820,240,1981,2013,1019 S 22nd Ct,Renton,WA 98055,USA,7.829069218,170500.0
2014/7/7 0:00,2,1.0,1190,27007,1.0,0,0,4,1190,0,1910,0,205 SW Gibson Ln,Issaquah,WA 98027,USA,7.512909016,195000.0001
2014/7/7 0:00,3,1.0,1100,8560,1.0,0,0,3,1100,0,1961,2004,214 SW 305th St,Federal Way,WA 98023,USA,6.38943616,199990.0
2014/7/7 0:00,3,1.5,1180,7300,1.0,0,0,4,1180,0,1968,0,2601-2667 Alpine St SE,Auburn,WA 98002,USA,6.911594859,209950.0001
2014/7/7 0:00,3,1.0,960,9563,1.0,0,0,5,960,0,1967,0,1625 SW 351st St,Federal Way,WA 98023,USA,6.085079595,215000.0
2014/7/7 0:00,3,1.0,1230,6000,1.0,0,0,4,1230,0,1967,0,1605 21st St NE,Auburn,WA 98002,USA,6.776556087,229500.0
2014/7/7 0:00,3,1.0,1390,6000,1.0,0,0,3,1390,0,1954,2005,880 Monroe Ave NE,Renton,WA 98056,USA,6.125210306,230000.0
