index,residence space,building space,exchange rate,unit price of residence space,unit price of building space,total_cost
3102,1970,22144,7.391045788,22.29430797,0.790547845,453999.99999161926
3103,2420,7307,7.150781785,27.23257207,0.205610082,481999.9999295942
3104,1640,10695,6.971791872,39.91614302,0.651919145,504999.9999657767
3105,1860,8060,6.521566815,40.10898636,0.35144723,504999.99997199123
3106,1950,2617,7.112192233,36.37206864,0.782478721,518999.9999326763
3107,2140,7910,6.008526927,39.82855113,0.376090614,530000.0000233015
3108,3110,49765,6.529103909,23.11285894,0.191374415,531500.0000461295
3109,2030,3974,7.469789694,34.38875027,0.759315333,544000.0000071488
3110,1900,11165,6.071962079,46.9228001,0.238436295,557500.000030442
3111,1440,3700,7.49091009,51.3668465,0.28901416,562100.0000061954
3112,1400,1312,6.885263873,57.85894335,0.639430146,563499.9999408239
3113,1670,4008,7.629489947,43.69039985,0.272401722,565000.0000358697
3114,2380,6832,7.931383576,28.15758057,0.783911856,573999.9999271107
3115,1700,3333,6.908560106,47.27577479,0.858464256,575000.0000013302
3116,2070,5415,6.477376322,40.85109844,0.862767642,577999.9999864
3117,1790,8144,7.893651841,37.17577878,0.897860148,582999.9999680044
3118,2890,6825,6.232835293,30.84775708,0.689780017,585000.0000446838
3119,2790,19439,7.706675311,21.93292362,0.790043869,589949.9999795449
3120,2720,4613,6.850098638,31.17214824,0.417480293,593999.9999636053
3121,1870,9000,7.016651243,41.73696608,0.764079521,595887.9999953847
3122,3570,8250,7.648387662,21.6986294,0.07687071,597326.0000723643
3123,2680,9162,6.589634466,33.40178725,0.167407126,599990.0000418483
3124,2690,4736,7.048513557,31.13012915,0.531941405,607999.9998832047
3125,2700,21208,7.732156473,28.24645877,0.215287993,624999.999982647
3126,1620,6000,7.648697233,49.71490943,0.52270448,639999.9999767765
3127,1850,16960,6.529077602,50.72184727,0.292064985,644999.9999279381
3128,1910,16532,7.600710464,42.87172583,0.219775286,650000.0000509043
3129,2180,3375,7.44943527,40.21334136,0.156895021,657000.0000728259
3130,1880,6200,7.038162633,48.20754034,0.965475656,680000.0000614851
3131,2000,4211,6.399512394,53.87679053,0.034496458,690500.0000011538
3132,2770,5686,6.548548223,38.31599834,0.133416484,699999.9998836304
3133,2610,7510,7.618843548,35.21709959,0.431713558,724999.999895525
3134,2490,5170,7.585225734,37.40267212,0.473479722,725000.0000580418
3135,2980,5377,7.262414204,32.8242279,0.755908966,739900.0000405768
3136,3000,10392,6.404567924,36.94633481,0.452610513,739999.9999479828
3137,2700,16570,6.337293123,39.71086062,0.619182643,744499.9999438472
3138,2760,6000,6.489890841,40.68930482,0.800454015,759999.9999147526
3139,4000,15253,6.91640638,25.74284397,0.472133011,761999.9999698258
3140,3920,12415,6.04132126,31.11621212,0.441402424,770000.000066981
3141,3070,8086,7.727549952,31.41879821,0.939964919,804099.9998226856
3142,4500,9648,6.895604241,27.04660507,0.311713459,859999.9999798705
3143,2840,4000,6.29224238,47.73403831,0.675206256,869999.999933518
3144,2550,4000,6.961864771,49.49091249,0.409371195,889999.9999823066
3145,3100,10200,7.236297543,37.70087208,0.803064007,904999.9998319338
3146,2370,15512,7.125082704,50.92018061,0.488825785,913887.9999651442
3147,3160,5000,7.350630867,40.94049328,0.164189625,957000.0000486207
3148,2620,5477,6.417489154,56.78752275,0.574268425,975000.0000134382
3149,4380,47044,6.51837849,31.81810073,0.282332355,994999.9998591106
3150,3310,127631,7.83745486,13.89728724,0.779241426,1140000.0000226418
3151,3990,13470,7.639319404,36.95368236,0.715431597,1200000.0001627032
3152,3770,37034,7.740477185,37.57305486,0.462421668,1228999.9997737282
3153,4660,17398,6.053184739,44.2905931,0.291112279,1279999.9999381262
3154,5850,22885,6.290399279,43.82993224,0.605113018,1699999.9998751618
3155,1310,9612,6.929599755,12.8513847,0.500515801,150000.0000128781
3156,1220,6000,6.255145796,21.20405747,0.41794777,177499.99996754617
3157,1260,9346,7.557805629,14.42093176,0.894338786,200500.0000248551
3158,920,7569,6.912354079,23.53703693,0.999995517,202000.00004735464
3159,720,8040,6.226884039,42.8507097,0.357241512,210000.00002123564
3160,1090,8160,6.91862752,26.96078256,0.202468164,214750.0000573978
3161,1390,4482,7.165429658,21.40315672,0.103554148,216500.00002692823
3162,1090,6710,6.213082913,32.16411403,0.040207571,219499.99999230937
3163,1660,15600,6.751870936,18.1267227,0.159820612,220000.0000548119
3164,1600,9289,7.046616499,16.6506276,0.554128714,224000.00001522966
3165,1500,11968,7.587519713,18.01542503,0.208809014,223999.99998920376
3166,1700,11475,7.54716005,11.94916739,0.827795556,225000.00007024853
3167,1590,11276,6.70621227,15.45387771,0.802933053,225499.9999774171
3168,1060,9946,6.270282963,31.6554454,0.314316117,229999.99995703393
3169,1330,5926,7.363190575,21.68076384,0.539629488,235866.99998205967
3170,1200,2171,6.726769916,29.27024091,0.255206476,239999.99998211933
3171,1140,27760,6.411050449,31.94852036,0.057880989,243800.00003945688
3172,1750,7800,6.70808735,17.22911779,0.942228686,251555.55559186515
3173,1900,8002,6.170996123,19.0256331,0.595915538,252499.99996768587
3174,1230,7410,7.491590418,22.7233826,0.781115908,252750.0000286172
3175,1640,12384,7.03541283,18.98920003,0.394841138,253500.00003077064
3176,2080,16117,6.126241439,14.97808843,0.639483797,254000.0000631019
3177,1470,20000,7.1902941,14.82851001,0.680546699,254599.9999058236
3178,930,7740,6.719831328,37.44674657,0.463429997,258125.0000117079
3179,1630,7700,7.503599461,21.49139379,0.02443188,264269.9999201299
3180,1650,6684,6.774028813,23.22695198,0.185277691,267999.9999914671
3181,2600,9900,7.059290379,11.13816636,0.938205847,269999.9999661702
3182,1580,6620,6.801543431,25.51724261,0.126160241,279899.99993780674
3183,2070,7350,7.100599988,18.40355466,0.199793414,280926.9999766874
3184,1010,7200,6.49696374,41.63314805,0.25238405,284999.999949642
3185,2260,7200,6.902274062,17.89251092,0.21231385,289659.0000363793
3186,1570,15330,6.601520892,23.59946809,0.448546155,289987.500016126
3187,1780,10395,6.535684933,24.654138,0.194081757,300000.00005748455
3188,1530,17664,6.307364179,29.29318699,0.173344851,301999.99998322275
3189,2430,5499,6.848452702,16.43432718,0.969318813,309999.999994755
3190,1940,10200,7.646849412,20.69080297,0.103262549,315000.0000318507
3191,1550,34175,7.922678905,15.49506904,0.479093534,319999.9999956972
3192,950,5316,6.281452162,51.47607814,0.384002969,320000.00003122137
3193,1930,3031,7.507660474,21.67898216,0.727343127,330675.00007427786
3194,1769,7324,6.327535236,29.62376164,0.071145685,334887.9999099339
3195,950,7954,7.290376802,41.10424942,0.936713252,338999.9999556094
3196,1780,16290,6.24272486,26.07169329,0.592857407,349999.99997695285
3197,2580,5476,6.939947197,17.70051969,0.975473491,354000.0000101939
3198,2530,7350,7.108816086,17.64376327,0.720032284,354949.9999825186
3199,1400,8840,6.959122686,33.73049548,0.465248891,357249.99997687474
3200,2450,12497,6.578544955,17.51057858,0.921694097,357999.99995289795
3201,1940,6654,7.426030761,22.87791052,0.595177452,359000.00007023994
3202,2280,19000,6.428344667,18.9597146,0.713243755,365000.00002557546
3203,2380,14500,6.456990503,22.80217207,0.209177067,370000.00009738695
3204,3200,22651,7.063384481,16.90834354,0.017648176,385000.0000659703
3205,1370,913,6.891741688,40.82709364,0.718894129,390000.0000355488
3206,3060,5000,6.100858919,21.34014916,0.019954159,398999.9999113951
3207,2220,4652,7.35890617,22.72314263,0.986667355,405000.0000407193
3208,4230,31747,7.310868639,10.94353118,0.287363686,405124.9999073961
3209,2490,4540,6.973717408,23.50464153,0.184845312,413999.99996250664
3210,1170,6700,6.679633405,50.65804248,0.426753495,414999.9999901877
3211,2370,5353,6.453600035,28.00088947,0.047052958,429899.9999746678
3212,2110,8751,7.306495534,26.65562644,0.376264903,435000.0000088709
3213,2250,7526,6.972969879,26.24011112,0.539536695,439999.9999606598
3214,2120,6290,7.409498438,26.55779602,0.489778887,440000.0000286817
3215,2160,7826,7.205645915,27.77759474,0.135908951,440000.00003568287
3216,1770,5750,7.957485321,28.59827628,0.813026264,439999.9999839474
3217,1370,1221,6.32031676,51.19969242,0.346031814,445999.999981655
3218,1530,23660,7.274601288,32.19319268,0.532691274,450000.0000474035
3219,2830,8925,6.22596381,22.7869529,0.890925143,450999.99999277934
3220,2550,19017,7.027611326,19.6431299,0.808019905,460000.0000479192
3221,1730,8490,7.587703605,30.99695398,0.824460831,459999.99998451694
3222,1240,6417,6.83074191,53.69281653,0.369937041,470999.99998616957
3223,1520,11085,7.211239215,38.78118834,0.631702632,475579.9999761938
3224,1440,11787,7.28114877,41.62338023,0.682625796,495000.0000257968
3225,1590,1102,6.71080468,48.12979754,0.668859848,518499.9999740675
3226,3030,6625,6.180164902,26.60168782,0.656011396,524999.9999766202
3227,2330,26571,7.951079339,17.89013738,0.939881703,529999.9999307004
3228,2410,7479,6.394713625,33.2824781,0.503388328,536999.9999831626
3229,3640,6930,7.908723831,17.86676187,0.741797634,555000.0000947798
3230,2480,16360,6.61652358,33.14068666,0.149614186,560000.0000807277
3231,3690,49709,7.726795207,19.04049388,0.08362552,574999.9999710219
3232,1720,6975,7.5751588,43.67641068,0.206827998,579999.9999805515
3233,3240,8016,6.330280588,27.93265316,0.53402348,599999.9999544203
3234,2770,10274,6.665751018,32.42097062,0.060393345,602760.9999914244
3235,3600,6875,7.671204952,22.35459939,0.050205817,620000.0001408876
3236,2460,41343,6.531105667,22.64405264,0.948793218,619999.999945739
3237,2430,5000,7.688311934,32.22825548,0.621526775,625999.9999695555
3238,1660,3729,7.133274141,53.25004367,0.280215075,637999.9999870735
3239,2480,37843,7.114962744,32.7447386,0.31649054,662999.9998448614
3240,1950,10766,6.764135306,46.79925685,0.710147081,668999.9999624342
3241,2670,11877,6.427980262,34.82356094,0.946798105,669949.9999710643
3242,2150,27540,7.677004865,38.78986888,0.174298635,677099.5650769604
3243,2720,7598,7.737550184,32.38008881,0.144994806,690000.0000513663
3244,2590,12063,6.973308255,37.51414184,0.207587088,695000.0000618802
3245,3740,136915,6.024179857,17.31783536,0.387756365,710000.0002216053
3246,3110,5000,7.581684114,30.4401282,0.191278682,724999.9999337485
3247,2880,4000,6.079624752,41.85867441,0.908078453,755000.0000818282
3248,1980,13964,7.526322607,48.61171829,0.338565404,760000.0000443413
3249,2660,10800,6.610182511,42.72691502,0.299467848,772650.0000814672
3250,2850,14800,6.416981141,39.72748308,0.510133448,775000.000040804
3251,3060,3898,6.016258932,41.70790939,0.642508868,782900.0000450059
3252,2080,75794,7.070351811,31.11942619,0.638838638,800000.0002824493
3253,2990,16809,6.212745686,38.94826804,0.732477958,799999.9999764782
3254,2600,5875,6.195746392,49.20451952,0.339761356,804999.9999179682
3255,2620,4743,7.554386207,41.1004055,0.042437606,815000.0000779326
3256,2270,11989,6.419768729,52.55061707,0.639061888,814999.99988227
3257,3060,7140,6.79252799,38.35795432,0.592278678,825999.9999918024
3258,3230,12100,7.565559508,32.45196606,0.371181676,827000.0000251316
3259,3370,5000,7.052888777,37.01832262,0.571107883,899999.9998377108
3260,4040,50479,7.65250327,21.29808662,0.651182995,910000.0002669716
3261,3460,6738,7.909174656,33.66972482,0.948996131,971971.0000889688
3262,3320,19850,6.910153811,42.79942426,0.314274811,1025000.0000335842
3263,3450,7832,7.010873633,41.87354234,0.677174909,1049999.9999752347
3264,3990,5267,7.705010539,33.91316086,0.921780533,1080000.0001057046
3265,3760,8500,7.804935731,42.22299098,0.164308266,1249999.99982301
3266,4040,20001,7.181120675,45.92255791,0.387853651,1388000.0000930773
3267,3250,16684,7.228078452,58.11153879,0.372218358,1409999.9999123442
3268,1060,7473,6.327327556,17.92865248,0.417753703,140000.00002401933
3269,690,1950,7.063232268,33.08770838,0.453249529,167500.0000200579
3270,900,3400,6.602930338,32.037891,0.027190861,191000.00003193849
3271,1020,8100,6.664094975,23.04689704,0.710302799,195000.00000838767
3272,970,9583,6.887911205,21.88962669,0.965042359,209950.00000687002
3273,940,5040,7.173991575,30.75528594,0.146586818,212699.9999776432
3274,1220,15600,7.77901222,21.82675143,0.06885316,215499.99997738402
3275,910,8789,6.540638595,27.93922009,0.951650855,221000.00001465777
3276,1110,1773,7.145961273,28.59412407,0.236067177,229799.99999790775
3277,1010,9600,7.660125941,24.37585029,0.563125751,230000.00003525498
3278,1390,18000,7.435761337,12.57766521,0.777032603,233999.99994833034
3279,1950,8712,7.037613479,14.08548367,0.680131813,234999.99992710736
3280,1400,6300,6.712543387,21.03927665,0.881602761,235000.00001677184
3281,1170,1456,7.192248081,27.46516717,0.370756876,234999.99999712472
3282,1670,4440,7.247553616,17.80149246,0.978620287,246949.99997011432
3283,1720,6194,6.614623459,20.01955734,0.664725319,255000.00005105915
3284,1715,6819,7.583374001,19.68799749,0.028002078,257500.00005034773
3285,1650,12349,6.068304487,24.72468925,0.159320044,259500.00002071078
3286,700,4800,6.425677753,54.03209219,0.550040262,259999.9999923106
3287,720,11400,7.304769948,43.89147313,0.536247516,275500.0000343584
3288,1630,7950,7.089629747,23.95719691,0.038116101,278999.99996037176
3289,910,8155,7.327844217,33.80323344,0.997155827,284999.99997756607
3290,1350,942,6.337069481,33.6605294,0.137816229,288789.9999860014
3291,1590,8911,7.220406912,24.2086683,0.343072864,300000.0000400967
3292,3120,4240,7.389796654,12.56980194,0.803905666,315000.0000502137
3293,2570,4865,6.938719716,16.38600253,0.823430913,320000.00002286304
3294,2400,8050,7.475287125,15.20356815,0.901313735,327000.00000840303
3295,2440,7350,6.781969772,17.33437782,0.865652776,329999.99995078525
3296,1780,10409,6.935518315,22.72543995,0.851196071,342000.0000318474
3297,2330,14322,7.585394717,19.3036331,0.081262282,350000.0000001271
3298,2040,22693,6.535302279,22.22544306,0.395737028,355000.0000752598
3299,1890,7867,7.526591445,24.80919947,0.035174486,354999.9999759185
3300,1330,10838,7.932760121,30.09795876,0.435582897,354999.9999675253
3301,3000,9793,7.257784352,16.62666742,0.449968106,393999.99997053586
3302,1170,6757,7.820465895,40.00164432,0.586401536,397000.000044393
3303,2570,10431,7.636089225,18.84778824,0.377477819,399950.00009444007
3304,1400,45738,7.218082113,16.3079955,0.742721555,410000.0001394961
3305,2710,19000,6.745067844,18.75870271,0.523635341,409999.9999349212
3306,2410,8944,6.19958191,26.84768381,0.250120742,415000.00002727617
3307,2300,7700,6.946345472,23.28335945,0.841537628,416999.9999301193
3308,2432,9391,7.975607685,18.99008467,0.783127918,426999.99994363275
3309,1050,2570,7.389536058,54.65621047,0.311817517,430000.00000323314
3310,1320,8380,6.201539917,53.01113061,0.251095381,447000.00000734447
3311,2300,37533,6.258550171,26.48696357,0.305357009,452999.9999494738
3312,2530,10000,7.235702844,21.64113184,0.868337732,458999.99995107856
3313,2110,35091,7.508286042,16.04793576,0.780955295,460000.00005013746
3314,2020,8424,7.474332845,29.73012901,0.254590543,464899.9999965517
3315,3060,6000,7.461360189,19.1909829,0.599444823,464999.9999683958
3316,2990,8913,7.991398667,16.88736207,0.932066417,469899.99993395695
3317,2370,3672,6.112871206,31.08546733,0.942203859,471499.999978845
3318,1500,3420,7.822293976,40.16488276,0.326242494,479999.9999491588
3319,2790,5527,7.643408757,21.11210574,0.786718406,483452.9999831689
3320,2230,5348,6.252002873,33.57837398,0.653535908,490000.00001021463
3321,1440,7100,7.390595008,43.17471884,0.772106531,499999.99998715374
3322,1200,1687,7.797841203,53.09828043,0.557785829,504199.9999491491
3323,1890,5000,6.84628329,39.29795242,0.437174743,523460.00000930805
3324,2860,48351,6.085967291,22.94274381,0.444030819,530000.0000767731
3325,4150,16197,6.220646576,19.32810164,0.506490376,549999.999946541
3326,2710,6583,7.462939148,27.13410602,0.228472275,560000.0000432838
3327,1960,6380,6.891890145,41.0946414,0.145309172,561499.9999369528
3328,2310,3075,6.175416464,40.7157249,0.457178674,589500.0000130761
3329,2420,37800,6.608979843,25.08711895,0.803633872,601999.9998853354
3330,2770,63118,6.27624935,24.56304287,0.540122175,641000.0001420266
3331,2500,7200,6.090843096,42.66528086,0.269785025,661499.9998624431
3332,2610,35000,7.677318224,31.95881149,0.091608287,664999.9999134536
3333,2400,5300,7.100080466,38.15456172,0.5936393,672500.0000849455
3334,2540,38677,7.439138182,21.84830286,0.918475063,677099.5651897194
3335,3190,10970,6.255965442,32.70351082,0.507831252,687500.000083947
3336,1660,1545,7.257511163,57.77855042,0.349128936,699999.999974765
3337,2440,4153,7.53863133,37.61246015,0.579617005,710000.0000307154
3338,3580,54450,7.841212747,15.69545534,0.666124101,725000.000161445
3339,2630,4896,6.287080568,43.72207723,0.489075357,738000.0000666039
3340,3190,11597,6.576910326,32.31571944,0.944051376,750000.0001139074
3341,3260,24300,7.876682678,22.52220932,0.923050715,755000.0001683686
3342,3610,8580,7.723553868,33.45565517,0.742264264,981999.9998441612
3343,4390,13833,7.454507549,31.64918784,0.138396599,1050000.0000443214
3344,3650,13297,7.735707689,41.56793318,0.207225437,1194999.999953062
3345,3900,9750,7.673852221,52.8327142,0.518848552,1619999.0000529967
3346,6640,53330,7.513990587,29.10547879,0.917953443,1819999.999845602
3347,1910,3376,6.996320292,16.54692302,0.376125911,230000.00002500287
3348,1040,8128,7.673469361,28.46381309,0.109782891,233999.99995594125
3349,1370,8499,7.031633187,29.48558313,0.266983488,299999.9999628496
3350,1700,17355,6.414529962,19.38232556,0.926497262,314500.0000387462
3351,1200,9087,6.081360323,40.34520998,0.822917149,339899.9999717916
3352,1500,5000,6.876642687,42.37370575,0.957349419,470000.00005559134
3353,1700,9100,6.728195523,37.47584986,0.757085625,474999.99994788185
3354,2670,16777,6.850757182,28.96698816,0.479833251,585000.000049828
3355,3130,40918,7.945427618,12.74761872,0.86424963,597999.9999091738
3356,2190,11500,7.535740265,40.08742703,0.44225563,699900.000120343
3357,1800,7650,6.598481575,18.56951995,0.880473047,265000.00005504495
3358,2130,6222,7.376047911,18.75674781,0.660505158,325000.0000399492
3359,1610,15005,7.201002668,24.58012614,0.555547595,345000.0000069144
3360,1360,1275,6.920445766,41.76518218,0.443607111,396999.999995154
3361,2950,15540,6.278938622,17.33748661,0.82869845,401999.9999130579
3362,2120,54014,7.963331737,36.01249629,0.527809771,834999.9997930429
3363,930,7623,6.601592657,15.7294361,0.068146954,100000.00004700801
3364,1200,24792,7.662664827,18.06828971,0.020310816,169999.9999632302
3365,900,28800,6.116533058,41.72025304,0.030285765,235000.0000414649
3366,1068,1758,7.759016889,28.02875776,0.787080441,242999.9999907206
3367,1300,14197,7.334418444,20.70477374,0.456993889,244999.99996106068
3368,1440,9220,7.417149475,17.64822781,0.899373423,250000.00001008756
3369,1320,9967,6.169592744,31.16533393,0.019413936,255000.00004028625
3370,1410,8100,6.233222075,24.57233627,0.931638559,262999.9999684348
3371,1860,10856,7.711141452,13.70495315,0.817487671,264999.9999870538
3372,1760,8584,6.895669648,19.55117688,0.889801571,289949.99996526534
3373,960,8153,6.49480833,43.29281465,0.567844656,299999.99996162165
3374,1010,8800,6.38870195,42.69632704,0.57804727,308000.00004163093
3375,2310,7200,7.422249469,17.89295159,0.387690463,327499.99990972807
3376,2340,11784,6.578893878,16.86347094,0.908001174,330000.0000171911
3377,2230,5970,6.609190343,22.01235786,0.318600706,336999.999953716
3378,2280,5000,6.809875657,20.45895164,0.803061647,344999.99997430394
3379,970,5750,7.459582587,43.79437851,0.655424251,344999.9999881109
3380,960,8855,7.61511032,47.30907898,0.058677042,349810.00001874106
3381,2140,10316,7.077960856,19.49576612,0.879267677,359500.00004653685
3382,1320,7341,7.563252526,34.57362161,0.447292102,369999.9999729425
3383,2700,6998,6.432705887,20.5328452,0.607366661,383961.99997451325
3384,1300,7030,7.102127268,37.34153668,0.805848159,385000.0000220928
3385,2570,7859,7.617610673,18.37406385,0.63117093,397500.0000382988
3386,870,5750,7.799437057,53.58513747,0.956535055,406499.99997967033
3387,2820,6589,6.400094929,21.52793266,0.461418171,407999.99998546956
3388,1510,4980,7.074120441,37.11576481,0.639593054,419000.0000140825
3389,1090,934,6.989692984,55.99301724,0.138218243,427500.0000132631
3390,1370,1524,7.415163352,41.85558917,0.69992501,433111.11114270997
3391,1880,3840,6.467162671,34.56635033,0.59326652,434999.9999841995
3392,2290,11173,6.013342272,27.09815219,0.942792033,436500.0000293401
3393,3180,7904,7.444284887,18.04339211,0.201597453,438999.99988834065
3394,2070,39446,6.048444773,33.74442147,0.097701788,445800.00004659075
3395,2960,6031,6.541904085,21.96101308,0.601865858,448999.9999898203
3396,1220,1330,7.87395626,46.84752474,0.665758122,456999.99998632306
3397,3600,8666,6.594135857,19.3592673,0.025067921,461000.0000695515
3398,2440,9664,7.329177772,24.94065616,0.479765771,479999.99997053685
3399,2330,3497,6.145155844,33.44239343,0.519538688,490000.00003524957
3400,1470,4322,7.631130906,43.10759379,0.240413393,491500.0000334531
3401,2090,10733,6.259282332,35.83362225,0.345010893,491950.0000188869
3402,2120,9786,7.075062643,28.93678681,0.846710022,492650.0000615111
3403,3720,15048,7.169289904,18.46944384,0.068818642,499999.99999477615
3404,2600,4506,7.792384647,25.23615306,0.105674368,514999.9999850913
3405,1980,15086,6.908427339,31.78723849,0.913374143,529999.9999719195
3406,1580,6300,7.402812454,41.98177354,0.942639386,534999.9999783768
3407,2520,16100,6.320930277,34.02185066,0.005646628,542499.9999736428
3408,1460,1613,7.163496725,51.38029346,0.573675217,543999.9999662689
3409,2750,128502,6.475126034,26.06580919,0.103184825,550000.000346222
3410,1720,9600,6.000759619,50.48586452,0.502018321,550000.0000631916
3411,2070,15002,7.492582807,34.67733194,0.197207368,560000.0000570188
3412,1890,29185,6.009966943,48.2881194,0.122594008,570000.0000478461
3413,3350,4007,7.225265708,25.27547431,0.801897253,634999.9999201766
3414,2500,4046,7.092478349,37.50102482,0.158975358,669499.9999885556
3415,2870,5700,7.606886798,34.12742901,0.459832302,764999.999887446
3416,3500,7048,7.260229619,29.17312037,0.756058072,779999.9999673557
3417,2650,2387,6.133023928,52.27701369,0.025078262,849999.9999113096
3418,3220,4392,7.196480001,37.78842534,0.137357682,880000.0001121587
3419,3560,5265,7.275120006,33.21936996,0.579668739,882566.0001227984
3420,3670,7680,7.613085672,32.32992356,0.798740313,950000.0000035499
3421,3530,8589,6.628227156,39.0965008,0.847254683,962999.9998447276
3422,3330,9143,6.633238797,49.01681902,0.202528951,1095000.0000761682
3423,3790,5001,7.165550137,41.92412064,0.738062779,1164999.9998808966
3424,4390,11250,6.32984323,53.77072681,0.222135184,1510000.0000184167
3425,5000,26540,6.907222633,49.97177947,0.022741773,1730000.000095185
3426,4830,8050,7.956649501,49.23465843,0.513367159,1925000.0001952723
3427,820,4320,6.996756782,15.21368189,0.503339217,102499.99997972592
3428,1200,8514,7.266517219,12.03613394,0.971389377,165049.99996887648
3429,900,13531,7.229710799,25.30419564,0.095600965,173999.9999601126
3430,590,833,7.763213993,43.5174742,0.413975001,201999.99998476866
3431,1170,8239,6.366945714,22.92728002,0.652096621,205000.00002512772
3432,1400,9546,7.960619236,15.22294148,0.629570193,217500.0000326279
3433,1620,9310,6.364635351,19.21098398,0.369103364,219950.0000288763
3434,1770,7000,6.384670273,19.76953555,0.393512216,240999.9999415729
3435,1190,4072,6.856952318,28.4956187,0.447046475,245000.00000054913
3436,950,9400,7.013270893,28.31376861,0.900367168,248000.00001253161
3437,1920,9680,7.805004713,14.0001901,0.664420909,260000.0000469562
3438,770,7906,7.876286042,41.98930919,0.085847977,260000.00005341516
3439,1970,6600,6.390216509,18.8894452,0.879799948,274899.9999942527
3440,1090,10710,7.243737869,35.05392203,0.041578133,280000.0000314796
3441,2303,3826,7.918597534,15.20524616,0.749559514,300000.00000690395
3442,2090,9620,7.529206814,15.55458361,0.762552477,299999.99997455307
3443,1660,5128,7.805811551,20.83306392,0.75078337,299999.99995995883
3444,1150,6000,7.098709611,34.77562978,0.542553725,307000.0000028916
3445,2050,13303,7.579551076,13.90664231,0.97606599,314500.0000080999
3446,1830,9601,6.933573186,21.86100677,0.655226846,321000.00000671926
3447,2550,8976,7.448487079,14.32303429,0.85111336,328950.0000126694
3448,1680,11312,7.243383812,21.83344644,0.784885726,330000.00009925535
3449,1050,1029,6.780317116,46.1182562,0.653119268,332888.00003498624
3450,1460,941,7.80070129,29.00846178,0.902114585,336999.9999820441
3451,1080,7775,7.812910469,40.87849375,0.001145557,345000.0000124446
3452,1270,3600,7.426428228,36.03672813,0.359724958,349499.99998399627
3453,2080,5100,6.594120699,23.98120573,0.849814433,357499.99999870115
3454,2590,8483,6.770569485,20.26155119,0.22304441,368112.50003971375
3455,860,6050,6.741846146,57.16844522,0.944834235,370000.0000155253
3456,2530,35150,7.157726477,14.73129048,0.43017845,375000.000011161
3457,1040,9000,7.121423424,45.61616826,0.696706359,382499.9999879761
3458,3740,32481,7.456538305,12.38601723,0.19234652,391999.9998550969
3459,2701,4500,7.781140788,17.52321665,0.902809257,399895.0000093767
3460,1240,11172,6.811979487,47.44532733,0.003103937,400999.9999593831
3461,1580,8475,6.164534221,40.81430945,0.162124323,405999.99999407865
3462,2530,5048,7.230354883,21.80927586,0.517422739,417837.9999877235
3463,1300,19163,7.880952302,29.89949872,0.785792656,425000.0001225144
3464,1950,5689,6.332581456,33.98721593,0.147329868,425000.000072579
3465,2300,6087,7.722556079,22.46192347,0.681470807,431000.00010742375
3466,1550,5053,7.189262224,36.72142599,0.655155584,433000.0000309308
3467,2530,13446,7.092932911,23.13689553,0.207668029,435000.0000348592
3468,2280,42077,7.858385828,20.17644763,0.25251574,444999.9999804562
3469,1400,13775,6.748397173,45.33146262,0.233644511,449999.99993469776
3470,1250,3825,6.183957436,57.73299489,0.55919608,459500.0000116069
3471,1450,1053,6.475350725,48.74335317,0.342603106,460000.00002819934
3472,2890,6885,6.145826355,26.29490024,0.211862559,476000.00007640827
3473,1640,3896,7.86437655,34.79172123,0.955334504,477999.9999980776
3474,1710,21485,7.070169453,29.52071698,0.823520081,481999.99992822297
3475,2440,47916,7.886908127,19.42865367,0.294022841,485000.000151523
3476,1430,4096,6.375585071,52.47829618,0.250851151,485000.0000050733
3477,2910,6334,6.225144203,26.85325383,0.343361146,499990.00001712824
3478,3130,12087,6.862025726,22.13536924,0.296274926,500000.0000379404
3479,1600,45613,6.48155731,28.09743912,0.712398217,502000.0000399945
3480,2200,9778,6.002686983,34.11296328,0.928663522,504999.9999736806
3481,1990,9594,6.636254184,36.01504456,0.50072184,507499.9999854898
3482,1750,7020,6.63020043,40.56078556,0.846065074,509999.9999992854
3483,2010,7200,6.561831825,36.17997452,0.80033788,515000.0000648871
3484,3660,39478,7.343149359,11.98862473,0.716797951,530000.0000974914
3485,1420,5000,7.743181677,46.67510743,0.562878487,534999.9999406346
3486,2050,9580,7.46378694,31.35312168,0.842947041,540000.0000216693
3487,2180,10140,6.41253503,35.70163792,0.629240201,540000.0000513555
3488,2440,11005,7.707314268,26.22217588,0.646904366,547999.9999543346
3489,1530,3210,7.495654803,46.98591046,0.823026908,558653.8462446197
3490,1410,3376,7.300451704,52.37420355,0.968865159,562999.9999527262
3491,2200,11000,6.579811913,35.14916069,0.983660258,580000.0000512929
3492,1630,2566,6.537573596,53.71159789,0.514804325,580999.9999906258
3493,1410,6413,7.614017885,54.1951786,0.167386949,589999.999952723
3494,2980,7781,7.522909213,26.00617071,0.290192842,600000.0000251611
3495,2510,14878,6.562259216,31.83870352,0.774081215,600000.0000273966
3496,1700,5846,6.730053695,52.67568982,0.338874043,615999.9999401851
3497,2130,6325,6.148410568,47.04416757,0.100394069,620000.0000309574
3498,2390,1984,6.170908666,41.9081501,0.957179977,629799.9999477459
3499,3350,46748,7.897140215,12.6255675,0.855921651,650000.000106576
3500,2570,28500,7.676309623,24.09920235,0.843644362,660000.0000189315
3501,1820,20011,6.734982892,50.82831169,0.374258395,673476.8181967466
